[2025-12-21 21:01:21,042::train::INFO] Namespace(config='configs/tuning_c003.yml', device='cuda', logdir='./logs_diffusion', tag='', train_report_iter=200)
[2025-12-21 21:01:21,042::train::INFO] {'data': {'name': 'pl', 'path': './data/crossdocked_v1.1_rmsd1.0_pocket10', 'split': './data/crossdocked_pocket10_pose_split.pt', 'transform': {'ligand_atom_mode': 'add_aromatic', 'random_rot': False}}, 'model': {'model_mean_type': 'C0', 'beta_schedule': 'sigmoid', 'beta_start': 1e-07, 'beta_end': 0.002, 'v_beta_schedule': 'cosine', 'v_beta_s': 0.01, 'num_diffusion_timesteps': 1000, 'loss_v_weight': 100.0, 'sample_time_method': 'symmetric', 'time_emb_dim': 0, 'time_emb_mode': 'simple', 'center_pos_mode': 'protein', 'node_indicator': True, 'model_type': 'uni_o2', 'num_blocks': 1, 'num_layers': 9, 'hidden_dim': 128, 'n_heads': 16, 'edge_feat_dim': 4, 'num_r_gaussian': 20, 'knn': 32, 'num_node_types': 8, 'act_fn': 'relu', 'norm': True, 'cutoff_mode': 'knn', 'ew_net_type': 'global', 'num_x2h': 1, 'num_h2x': 1, 'r_max': 10.0, 'x2h_out_fc': False, 'sync_twoup': False, 'compactness_weight': 0.003, 'spp_weight': 0.0}, 'train': {'seed': 2021, 'batch_size': 4, 'num_workers': 4, 'n_acc_batch': 1, 'max_iters': 100000, 'val_freq': 2000, 'pos_noise_std': 0.1, 'max_grad_norm': 8.0, 'bond_loss_weight': 1.0, 'optimizer': {'type': 'adam', 'lr': 0.001, 'weight_decay': 0, 'beta1': 0.95, 'beta2': 0.999}, 'scheduler': {'type': 'plateau', 'factor': 0.6, 'patience': 10, 'min_lr': 1e-06}}}
[2025-12-21 21:01:21,211::train::INFO] Loading dataset...
[2025-12-22 04:12:37,082::train::INFO] [Train] Iter 78600 | Loss 1.041275 | Loss pos 0.947575 | Loss v 0.000737 | Compact 6.657141 | SPP 0.000000 | Energy 0.661612 | Grad 0.6230 | LR 0.001000
[2025-12-22 04:13:08,033::train::INFO] [Train] Iter 78800 | Loss 0.443180 | Loss pos 0.385263 | Loss v 0.000382 | Compact 6.578567 | SPP 0.000000 | Energy 0.613428 | Grad 0.2978 | LR 0.001000
[2025-12-22 04:13:39,543::train::INFO] [Train] Iter 79000 | Loss 0.464876 | Loss pos 0.370560 | Loss v 0.000717 | Compact 7.536678 | SPP 0.000000 | Energy 0.893580 | Grad 0.3756 | LR 0.001000
[2025-12-22 04:14:11,566::train::INFO] [Train] Iter 79200 | Loss 0.752153 | Loss pos 0.660870 | Loss v 0.000659 | Compact 8.463478 | SPP 0.000000 | Energy 2.670044 | Grad 0.5491 | LR 0.001000
[2025-12-22 04:14:42,974::train::INFO] [Train] Iter 79400 | Loss 0.462651 | Loss pos 0.358417 | Loss v 0.000848 | Compact 6.493908 | SPP 0.000000 | Energy 0.721721 | Grad 0.8057 | LR 0.001000
[2025-12-22 04:15:14,384::train::INFO] [Train] Iter 79600 | Loss 1.707335 | Loss pos 1.654417 | Loss v 0.000206 | Compact 10.756428 | SPP 0.000000 | Energy 1.897722 | Grad 0.9689 | LR 0.001000
[2025-12-22 04:15:45,811::train::INFO] [Train] Iter 79800 | Loss 0.803394 | Loss pos 0.715485 | Loss v 0.000678 | Compact 6.686715 | SPP 0.000000 | Energy 1.166790 | Grad 0.6858 | LR 0.001000
[2025-12-22 04:16:16,594::train::INFO] [Train] Iter 80000 | Loss 0.424737 | Loss pos 0.323298 | Loss v 0.000608 | Compact 13.558895 | SPP 0.000000 | Energy 0.983353 | Grad 0.2615 | LR 0.001000
[2025-12-22 04:22:12,128::train::INFO] [Validate] Iter 80000 | Loss 0.791089 | Loss pos 0.709909 | Loss v 0.570172 e-3 | Avg atom auroc 0.946661 | Compact 8.054117 | SPP 0.000000
[2025-12-22 04:22:12,144::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 04:22:43,386::train::INFO] [Train] Iter 80200 | Loss 0.952107 | Loss pos 0.869714 | Loss v 0.000621 | Compact 6.775332 | SPP 0.000000 | Energy 0.977650 | Grad 0.4439 | LR 0.001000
[2025-12-22 04:23:14,357::train::INFO] [Train] Iter 80400 | Loss 1.363216 | Loss pos 1.261128 | Loss v 0.000839 | Compact 6.076627 | SPP 0.000000 | Energy 1.109820 | Grad 0.4025 | LR 0.001000
[2025-12-22 04:23:45,474::train::INFO] [Train] Iter 80600 | Loss 0.309948 | Loss pos 0.188772 | Loss v 0.000903 | Compact 10.283149 | SPP 0.000000 | Energy 0.834272 | Grad 0.3169 | LR 0.001000
[2025-12-22 04:24:17,056::train::INFO] [Train] Iter 80800 | Loss 0.910252 | Loss pos 0.770573 | Loss v 0.001332 | Compact 2.164736 | SPP 0.000000 | Energy 0.538513 | Grad 0.8265 | LR 0.001000
[2025-12-22 04:24:48,280::train::INFO] [Train] Iter 81000 | Loss 0.474646 | Loss pos 0.348410 | Loss v 0.000825 | Compact 14.575521 | SPP 0.000000 | Energy 1.580166 | Grad 0.3382 | LR 0.001000
[2025-12-22 04:25:19,782::train::INFO] [Train] Iter 81200 | Loss 0.251387 | Loss pos 0.186591 | Loss v 0.000439 | Compact 6.971624 | SPP 0.000000 | Energy 1.494453 | Grad 0.3102 | LR 0.001000
[2025-12-22 04:25:50,887::train::INFO] [Train] Iter 81400 | Loss 0.763211 | Loss pos 0.641538 | Loss v 0.000998 | Compact 7.303305 | SPP 0.000000 | Energy 0.966763 | Grad 0.5143 | LR 0.001000
[2025-12-22 04:26:22,397::train::INFO] [Train] Iter 81600 | Loss 0.323331 | Loss pos 0.240508 | Loss v 0.000591 | Compact 7.913793 | SPP 0.000000 | Energy 0.842916 | Grad 0.3517 | LR 0.001000
[2025-12-22 04:26:53,438::train::INFO] [Train] Iter 81800 | Loss 1.143720 | Loss pos 1.076133 | Loss v 0.000440 | Compact 7.852509 | SPP 0.000000 | Energy 0.670226 | Grad 0.7326 | LR 0.001000
[2025-12-22 04:27:24,070::train::INFO] [Train] Iter 82000 | Loss 0.453329 | Loss pos 0.246376 | Loss v 0.001928 | Compact 4.728917 | SPP 0.000000 | Energy 0.597893 | Grad 1.0266 | LR 0.001000
[2025-12-22 04:33:21,976::train::INFO] [Validate] Iter 82000 | Loss 0.795199 | Loss pos 0.716184 | Loss v 0.548685 e-3 | Avg atom auroc 0.945981 | Compact 8.048905 | SPP 0.000000
[2025-12-22 04:33:21,990::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 04:33:53,269::train::INFO] [Train] Iter 82200 | Loss 0.774047 | Loss pos 0.644506 | Loss v 0.001147 | Compact 4.936320 | SPP 0.000000 | Energy 0.756813 | Grad 0.3401 | LR 0.001000
[2025-12-22 04:34:24,715::train::INFO] [Train] Iter 82400 | Loss 0.235831 | Loss pos 0.165275 | Loss v 0.000423 | Compact 9.417347 | SPP 0.000000 | Energy 0.777261 | Grad 0.3539 | LR 0.001000
[2025-12-22 04:34:55,528::train::INFO] [Train] Iter 82600 | Loss 0.685876 | Loss pos 0.555164 | Loss v 0.001137 | Compact 5.664137 | SPP 0.000000 | Energy 0.758073 | Grad 0.4591 | LR 0.001000
[2025-12-22 04:35:26,470::train::INFO] [Train] Iter 82800 | Loss 0.626467 | Loss pos 0.510647 | Loss v 0.000960 | Compact 6.611008 | SPP 0.000000 | Energy 1.049944 | Grad 0.6320 | LR 0.001000
[2025-12-22 04:35:57,394::train::INFO] [Train] Iter 83000 | Loss 0.684227 | Loss pos 0.541513 | Loss v 0.001145 | Compact 9.414872 | SPP 0.000000 | Energy 0.779149 | Grad 0.3729 | LR 0.001000
[2025-12-22 04:36:28,344::train::INFO] [Train] Iter 83200 | Loss 0.946875 | Loss pos 0.851067 | Loss v 0.000696 | Compact 8.727139 | SPP 0.000000 | Energy 0.920556 | Grad 0.2481 | LR 0.001000
[2025-12-22 04:36:59,618::train::INFO] [Train] Iter 83400 | Loss 0.249146 | Loss pos 0.163760 | Loss v 0.000535 | Compact 10.634952 | SPP 0.000000 | Energy 0.932893 | Grad 0.1832 | LR 0.001000
[2025-12-22 04:37:30,576::train::INFO] [Train] Iter 83600 | Loss 0.229387 | Loss pos 0.161894 | Loss v 0.000269 | Compact 13.542360 | SPP 0.000000 | Energy 1.076209 | Grad 0.1855 | LR 0.001000
[2025-12-22 04:38:01,914::train::INFO] [Train] Iter 83800 | Loss 0.937893 | Loss pos 0.863526 | Loss v 0.000562 | Compact 6.048970 | SPP 0.000000 | Energy 0.815162 | Grad 1.1957 | LR 0.001000
[2025-12-22 04:38:33,009::train::INFO] [Train] Iter 84000 | Loss 0.315551 | Loss pos 0.252230 | Loss v 0.000354 | Compact 9.317190 | SPP 0.000000 | Energy 1.121927 | Grad 0.3532 | LR 0.001000
[2025-12-22 04:44:28,284::train::INFO] [Validate] Iter 84000 | Loss 0.783507 | Loss pos 0.704108 | Loss v 0.553723 e-3 | Avg atom auroc 0.945593 | Compact 8.009142 | SPP 0.000000
[2025-12-22 04:44:28,299::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 04:44:59,480::train::INFO] [Train] Iter 84200 | Loss 0.262955 | Loss pos 0.214600 | Loss v 0.000224 | Compact 8.656624 | SPP 0.000000 | Energy 0.828263 | Grad 0.3304 | LR 0.001000
[2025-12-22 04:45:30,340::train::INFO] [Train] Iter 84400 | Loss 0.992276 | Loss pos 0.909368 | Loss v 0.000705 | Compact 4.152431 | SPP 0.000000 | Energy 0.650475 | Grad 0.6258 | LR 0.001000
[2025-12-22 04:46:01,130::train::INFO] [Train] Iter 84600 | Loss 0.762286 | Loss pos 0.653310 | Loss v 0.000780 | Compact 10.339588 | SPP 0.000000 | Energy 1.024735 | Grad 0.4516 | LR 0.001000
[2025-12-22 04:46:32,188::train::INFO] [Train] Iter 84800 | Loss 0.159510 | Loss pos 0.079673 | Loss v 0.000515 | Compact 9.457302 | SPP 0.000000 | Energy 0.884886 | Grad 0.2043 | LR 0.001000
[2025-12-22 04:47:02,798::train::INFO] [Train] Iter 85000 | Loss 1.577642 | Loss pos 1.513654 | Loss v 0.000544 | Compact 3.199213 | SPP 0.000000 | Energy 1.214317 | Grad 1.2663 | LR 0.001000
[2025-12-22 04:47:33,696::train::INFO] [Train] Iter 85200 | Loss 1.092836 | Loss pos 0.909062 | Loss v 0.001688 | Compact 4.995708 | SPP 0.000000 | Energy 0.805133 | Grad 0.8860 | LR 0.001000
[2025-12-22 04:48:04,670::train::INFO] [Train] Iter 85400 | Loss 0.430928 | Loss pos 0.354577 | Loss v 0.000690 | Compact 2.443157 | SPP 0.000000 | Energy 0.529825 | Grad 0.2409 | LR 0.001000
[2025-12-22 04:48:36,259::train::INFO] [Train] Iter 85600 | Loss 0.465914 | Loss pos 0.393158 | Loss v 0.000609 | Compact 3.966731 | SPP 0.000000 | Energy 0.896227 | Grad 0.3084 | LR 0.001000
[2025-12-22 04:49:07,619::train::INFO] [Train] Iter 85800 | Loss 0.583536 | Loss pos 0.529775 | Loss v 0.000336 | Compact 6.712316 | SPP 0.000000 | Energy 1.049160 | Grad 0.3411 | LR 0.001000
[2025-12-22 04:49:38,923::train::INFO] [Train] Iter 86000 | Loss 0.193617 | Loss pos 0.118738 | Loss v 0.000565 | Compact 6.139787 | SPP 0.000000 | Energy 0.668604 | Grad 0.3763 | LR 0.001000
[2025-12-22 04:55:32,028::train::INFO] [Validate] Iter 86000 | Loss 0.781787 | Loss pos 0.702781 | Loss v 0.550454 e-3 | Avg atom auroc 0.944923 | Compact 7.986999 | SPP 0.000000
[2025-12-22 04:55:32,041::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 04:56:03,275::train::INFO] [Train] Iter 86200 | Loss 1.102239 | Loss pos 1.028895 | Loss v 0.000466 | Compact 8.913584 | SPP 0.000000 | Energy 1.079022 | Grad 0.6088 | LR 0.001000
[2025-12-22 04:56:34,164::train::INFO] [Train] Iter 86400 | Loss 1.310168 | Loss pos 1.237970 | Loss v 0.000641 | Compact 2.690740 | SPP 0.000000 | Energy 0.872272 | Grad 1.6598 | LR 0.001000
[2025-12-22 04:57:05,373::train::INFO] [Train] Iter 86600 | Loss 0.769169 | Loss pos 0.665717 | Loss v 0.000688 | Compact 11.566301 | SPP 0.000000 | Energy 1.326838 | Grad 0.2602 | LR 0.001000
[2025-12-22 04:57:36,290::train::INFO] [Train] Iter 86800 | Loss 0.695837 | Loss pos 0.614281 | Loss v 0.000381 | Compact 14.497395 | SPP 0.000000 | Energy 1.147919 | Grad 0.4162 | LR 0.001000
[2025-12-22 04:58:07,248::train::INFO] [Train] Iter 87000 | Loss 0.354895 | Loss pos 0.278247 | Loss v 0.000267 | Compact 16.654133 | SPP 0.000000 | Energy 1.055809 | Grad 0.1777 | LR 0.001000
[2025-12-22 04:58:38,388::train::INFO] [Train] Iter 87200 | Loss 1.329062 | Loss pos 1.237264 | Loss v 0.000790 | Compact 4.270103 | SPP 0.000000 | Energy 0.831940 | Grad 0.6910 | LR 0.001000
[2025-12-22 04:59:09,280::train::INFO] [Train] Iter 87400 | Loss 1.023445 | Loss pos 0.940703 | Loss v 0.000744 | Compact 2.770426 | SPP 0.000000 | Energy 0.863678 | Grad 0.5777 | LR 0.001000
[2025-12-22 04:59:40,253::train::INFO] [Train] Iter 87600 | Loss 1.169612 | Loss pos 1.117979 | Loss v 0.000287 | Compact 7.635001 | SPP 0.000000 | Energy 1.165825 | Grad 0.7840 | LR 0.001000
[2025-12-22 05:00:11,175::train::INFO] [Train] Iter 87800 | Loss 0.563091 | Loss pos 0.458522 | Loss v 0.000774 | Compact 9.057104 | SPP 0.000000 | Energy 0.899198 | Grad 0.3558 | LR 0.001000
[2025-12-22 05:00:42,181::train::INFO] [Train] Iter 88000 | Loss 0.367571 | Loss pos 0.293821 | Loss v 0.000429 | Compact 10.267500 | SPP 0.000000 | Energy 0.933873 | Grad 0.3125 | LR 0.001000
